EMA_200
2377.6422589820786
2377.9780574001675
2378.3505145404647
2378.7463303161812
2379.138705138906
2379.5270762320515
2379.9470058217826
2380.349423674302
2380.7312204536624
2381.0961834342233
2381.485176633883
2381.8316922892673
2382.1919739580308
2382.6005115305875
2383.019610918343
2383.4196147898024
2383.783200712292
2384.1815768246074
2384.6045462094376
2385.0104711227764
2385.49773011658
2385.948200463679
2386.3865268272243
2386.833029047849
2387.2764814951342
2387.722685659362
2388.266340528423
2388.763292363961
2389.2669411961606
2389.724882079781
2390.1732912133157
2390.612959957462
2391.0239752812686
2391.43866209439
2391.8367848596204
2392.206568094848
2392.5928708998745
2392.986872184453
2393.3442167398316
2393.697010603117
2394.059925920499
2394.397737602882
2394.6965660844453
2395.0204808497742
2395.356993478135
2395.68458558283
2396.0306096068816
2396.357767720246
2396.6727153051193
2396.9545788344217
2397.2066725773625
2397.4879992183837
2397.767223106758
2398.0536188967408
2398.334279405231
2398.6058786151293
2398.871690768213
2399.1466988202706
2399.417378433999
2399.6752154645064
2399.942228245954
2400.1967334375367
2400.4391540003476
2400.6837395326825
2400.926687398029
2401.1726905084965
2401.410375180054
2401.639227168312
2401.888886599473
2402.1875046432597
2402.480663801038
2402.78404028063
2403.075840874853
2403.3600613636604
2403.6322000565597
2403.9294915982855
2404.23924790079
2404.5180613545135
2404.8392746743693
2405.150625175122
2405.4469373624343
2405.8102514185293
2406.141094687997
2406.4226758353802
2406.7129974688587
2406.992768638323
2407.3112485523698
2407.6501416016
2407.9908367100415
2408.3328184343195
2408.584432181242
2408.8552338510804
2409.0959777928606
2409.3378088595987
2409.5638008112446
2409.7841610021774
2410.0066071613596
2410.2463424134853
2410.482796717829
2410.717793765413
2410.9568206931203
2411.198145860353
2411.445328488608
2411.6733351703137
2411.892903974589
2412.1089944823048
2412.312387572033
2412.535647397187
2412.7653424479613
2412.98469227435
2413.221760012914
2413.434578321243
2413.63403525337
2413.8271294299534
2414.0137251570186
2414.204533861924
2414.3769265598157
2414.550489479619
2414.7254099823094
2414.8894357536296
2415.02705330832
2415.1511622306257
2415.2965238004704
2415.425513613401
2415.5436677068
2415.652486933598
2415.762909949184
2415.8645725367546
2415.966517088628
2416.0870492569
2416.2083721498666
2416.3167465563356
2416.4082217149794
2416.4932145337357
2416.5809437423554
2416.6443174364613
2416.708652586347
2416.776427187478
2416.8414378622297
2416.894060371063
2416.953820964386
2417.005026725935
2417.0644791963236
2417.1202555227287
2417.1761733782237
2417.227654240132
2417.268672605902
2417.3067952665397
2417.332996308664
2417.338339628976
2417.3309929660013
2417.3408338320114
2417.359133992887
2417.414465992958
2417.4705409582025
2417.535510699912
2417.587097658122
2417.635385243613
2417.6703565347216
