time,open,high,low,close,EMA,Smoothing Line,,
23/01/2021,32950,33456,31390.16,32078,19024.90169929535,19024.90169929535,,
24/01/2021,32078,33071,30900,32259.9,19156.593224675496,19156.593224675496,,
25/01/2021,32259.45,34875,31910,32254.2,19286.917670201114,19286.917670201114,,
26/01/2021,32254.19,32921.88,30837.37,32467.77,19418.070429701602,19418.070429701602,,
27/01/2021,32464.01,32557.29,29241.72,30366.15,19527.00654482895,19527.00654482895,,
28/01/2021,30362.19,33783.98,29842.1,33364.86,19664.696628960006,19664.696628960006,,
29/01/2021,33368.18,38531.9,31915.4,34252.2,19809.845916234037,19809.845916234037,,
30/01/2021,34246.28,34933,32825,34262.88,19953.657200649617,19953.657200649617,,
31/01/2021,34262.89,34342.69,32171.67,33092.98,20084.39673099141,20084.39673099141,,
01/02/2021,33092.97,34717.27,32296.16,33526.37,20218.14770879249,20218.14770879249,,
02/02/2021,33517.09,35984.33,33418,35466.24,20369.870020147788,20369.870020147788,,
03/02/2021,35472.71,37662.63,35362.38,37618.87,20541.50186074333,20541.50186074333,,
04/02/2021,37620.26,38708.27,36161.95,36936.66,20704.63776262648,20704.63776262648,,
05/02/2021,36936.65,38310.12,36570,38290.24,20879.618879416266,20879.618879416266,,
06/02/2021,38289.32,40955.51,38215.94,39186.94,21061.781278626055,21061.781278626055,,
07/02/2021,39181.01,39700,37351,38795.69,21238.238081823805,21238.238081823805,,
08/02/2021,38795.69,46794.45,37988.89,46374.87,21488.353822303172,21488.353822303172,,
09/02/2021,46374.86,48142.19,44961.09,46420.42,21736.434082777767,21736.434082777767,,
10/02/2021,46420.42,47310,43727,44807.58,21965.997723745153,21965.997723745153,,
11/02/2021,44807.58,48678.9,43994.02,47969.51,22224.739139429283,22224.739139429283,,
12/02/2021,47968.66,48985.8,46125,47287.6,22474.120839534466,22474.120839534466,,
13/02/2021,47298.15,48150,46202.53,47153.69,22719.688691877407,22719.688691877407,,
14/02/2021,47156.78,49707.43,47014.17,48577.79,22976.983232256738,22976.983232256738,,
15/02/2021,48580.47,49010.92,45570.79,47911.1,23225.083896612392,23225.083896612392,,
16/02/2021,47911.1,50689.18,47003.62,49133.45,23482.878584208287,23482.878584208287,,
17/02/2021,49133.45,52618.74,48947,52119.71,23767.82218038532,23767.82218038532,,
18/02/2021,52117.67,52530,50901.9,51552.6,24044.28763132676,24044.28763132676,,
19/02/2021,51552.61,56368,50710.2,55906,24361.319595194152,24361.319595194152,,
20/02/2021,55906,57700.46,53863.93,55841.19,24674.552136535505,24674.552136535505,,
21/02/2021,55841.19,58352.8,55477.59,57408.57,25000.26375706749,25000.26375706749,,
22/02/2021,57412.35,57508.47,47622,54087.67,25289.690684857862,25289.690684857862,,
23/02/2021,54087.67,54183.59,44892.56,48891,25524.529583515992,25524.529583515992,,
24/02/2021,48891,51374.99,46988.69,49676.2,25764.844712038222,25764.844712038222,,
25/02/2021,49676.21,52041.73,46674.34,47073.73,25976.873421371176,25976.873421371176,,
26/02/2021,47073.73,48424.11,44106.78,46276.87,26178.863437078926,26178.863437078926,,
27/02/2021,46276.88,48394,45000,46106.43,26377.14768,26377.14768,,
28/02/2021,46103.67,46638.46,43000,45135.66,26563.79954535191,26563.79954535191,,
01/03/2021,45134.11,49790,44950.53,49587.03,26792.886415547415,26792.886415547415,,
02/03/2021,49595.76,50200,47047.6,48440.65,27008.287048228536,27008.287048228536,,
03/03/2021,48436.61,52640,48100.71,50349.37,27240.536629838203,27240.536629838203,,
04/03/2021,50349.37,51773.88,47500,48374.09,27450.82074297414,27450.82074297414,,
05/03/2021,48374.09,49448.93,46300,48751.71,27662.76988981022,27662.76988981022,,
06/03/2021,48746.81,49200,47070,48882.2,27873.90849787181,27873.90849787181,,
07/03/2021,48882.2,51450.03,48882.2,50971.75,28103.73777,28103.73777,,
08/03/2021,50959.11,52402.78,49274.67,52375.17,28345.24455494224,28345.24455494224,,
09/03/2021,52375.18,54895,51789.41,54884.5,28609.31675,28609.31675,,
10/03/2021,54874.67,57387.69,53005,55851.59,28880.384143963456,28880.384143963456,,
11/03/2021,55851.59,58150,54272.82,57773.16,29167.874450988696,29167.874450988696,,
12/03/2021,57773.15,58081.51,54962.84,57221.72,29447.017192769905,29447.017192769905,,
13/03/2021,57221.72,61844,56078.23,61188.39,29762.85174806573,29762.85174806573,,
14/03/2021,61188.38,61724.79,58966.78,58968.31,30053.45332271184,30053.45332271184,,
15/03/2021,58976.08,60633.43,54600,55605.2,30307.699558306747,30307.699558306747,,
16/03/2021,55605.2,56938.29,53271.34,56900.75,30572.307025388272,30572.307025388272,,
17/03/2021,56900.74,58974.73,54123.69,58912.97,30854.303671901824,30854.303671901824,,
18/03/2021,58912.97,60129.97,57023,57648.16,31120.909207504792,31120.909207504792,,
19/03/2021,57641,59468,56270.74,58030.01,31388.661454196288,31388.661454196288,,
20/03/2021,58030.01,59880,57820.17,58102.28,31654.468603905778,31654.468603905778,,
21/03/2021,58100.02,58589.1,55450.11,57351.56,31910.16105560821,31910.16105560821,,
22/03/2021,57351.56,58430.73,53650,54083.25,32130.788806298675,32130.788806298675,,
23/03/2021,54083.25,55830.9,53000,54340.89,32351.784838076797,32351.784838076797,,
24/03/2021,54342.8,57200,51700,52303.65,32550.31085958847,32550.31085958847,,
25/03/2021,52303.66,53287,50427.56,51293.78,32736.813040090077,32736.813040090077,,
26/03/2021,51293.78,55073.46,51214.6,55025.59,32958.59191531306,32958.59191531306,,
27/03/2021,55025.59,56700.36,53950,55817.14,33186.04015496169,33186.04015496169,,
28/03/2021,55817.14,56559.75,54691.84,55777.63,33410.83209371829,33410.83209371829,,
29/03/2021,55777.65,58405.82,54800.01,57635.47,33651.87326691512,33651.87326691512,,
30/03/2021,57635.46,59368,57071.35,58746.57,33901.57174187119,33901.57174187119,,
31/03/2021,58746.57,59800,56769,58740.55,34148.72575438988,34148.72575438988,,
01/04/2021,58739.46,59490,57935.45,58720.44,34393.22042350043,34393.22042350043,,
02/04/2021,58720.45,60200,58428.57,58950.01,34637.56658844073,34637.56658844073,,
03/04/2021,58950.01,59791.72,56880,57051.94,34860.595179600525,34860.595179600525,,
04/04/2021,57051.95,58492.85,56388,58202.01,35092.848063385594,35092.848063385594,,
05/04/2021,58202.01,59272,56777.77,59129.99,35332.02360504345,35332.02360504345,,
06/04/2021,59129.99,59495.24,57413.02,57991.15,35557.48754927187,35557.48754927187,,
07/04/2021,57990.03,58655,55473,55953.45,35760.43244927911,35760.43244927911,,
08/04/2021,55953.44,58153.31,55700,58077.52,35982.49302,35982.49302,,
09/04/2021,58077.52,58894.9,57654,58142.54,36202.99100180447,36202.99100180447,,
10/04/2021,58142.55,61500,57900.01,59769.13,36437.47994706014,36437.47994706014,,
11/04/2021,59769.13,60699,59232.52,60002.43,36671.95706201477,36671.95706201477,,
12/04/2021,59998.8,61300,59350.59,59860,36902.68385741761,36902.68385741761,,
13/04/2021,59860.01,63777.77,59805.15,63575,37168.08003794082,37168.08003794082,,
14/04/2021,63575.01,64854,61301,62959.53,37424.71138084688,37424.71138084688,,
15/04/2021,62959.53,63800,62020,63159.98,37680.78370541557,37680.78370541557,,
16/04/2021,63158.74,63520.61,60000,61334.8,37916.14705163034,37916.14705163034,,
17/04/2021,61334.81,62506.05,59580.91,60006.66,38135.95315061909,38135.95315061909,,
18/04/2021,60006.67,60499,50931.3,56150.01,38315.1975,38315.1975,,
19/04/2021,56150.01,57526.81,54221.58,55633.14,38487.515333226074,38487.515333226074,,
20/04/2021,55633.14,57076.24,53329.96,56425,38665.99776772134,38665.99776772134,,
21/04/2021,56425,56757.91,53536.02,53787.63,38816.46177003257,38816.46177003257,,
22/04/2021,53787.62,55521.48,50500,51690.96,38944.566230032244,38944.566230032244,,
23/04/2021,51690.95,52131.85,47500,51125.14,39065.76597,39065.76597,,
24/04/2021,51110.56,51166.22,48657.14,50047.84,39175.04033750419,39175.04033750419,,
25/04/2021,50047.84,50567.91,46930,49066.77,39273.465508275294,39273.465508275294,,
26/04/2021,49066.76,54356.62,48753.44,54001.39,39420.01202063076,39420.01202063076,,
27/04/2021,54001.38,55460,53222,55011.97,39575.155881121995,39575.155881121995,,
28/04/2021,55011.97,56428,53813.16,54846.22,39727.10677,39727.10677,,
29/04/2021,54846.23,55195.84,52330.94,53555,39864.69774531106,39864.69774531106,,
30/04/2021,53555,57963,53013.01,57694.27,40042.106424462196,40042.106424462196,,
01/05/2021,57697.25,58458.07,56956.14,57800.37,40218.80556,40218.80556,,
02/05/2021,57797.35,57911.02,56035.25,56578.21,40381.58570815394,40381.58570815394,,
03/05/2021,56578.21,58981.44,56435,57169.39,40548.62853692853,40548.62853692853,,
04/05/2021,57169.39,57200,53046.69,53200.01,40674.51292959591,40674.51292959591,,
05/05/2021,53205.05,58069.82,52900,57436.11,40841.29498999794,40841.29498999794,,
06/05/2021,57436.11,58360,55200,56393.68,40996.04508959995,40996.04508959995,,
07/05/2021,56393.68,58650,55241.63,57314.75,41158.42026283777,41158.42026283777,,
08/05/2021,57315.49,59500,56900,58862.05,41334.575782610525,41334.575782610525,,
09/05/2021,58866.53,59300,56235.66,58240.84,41502.797317111916,41502.797317111916,,
10/05/2021,58240.83,59500,53400,55816.14,41645.218637339654,41645.218637339654,,
11/05/2021,55816.14,56862.43,54370,56670.02,41794.71915,41794.71915,,
12/05/2021,56670.02,58000.01,48600,49631.32,41872.695276287406,41872.695276287406,,
13/05/2021,49537.15,51367.19,46000,49670.97,41950.290049657684,41950.290049657684,,
14/05/2021,49671.92,51483,48799.75,49841.45,42028.80905,42028.80905,,
15/05/2021,49844.16,50700,46555,46762.99,42075.91533220697,42075.91533220697,,
16/05/2021,46762.99,49795.89,43825.39,46431.5,42119.25448313028,42119.25448313028,,
17/05/2021,46426.83,46686,42001,43538.04,42133.37175195485,42133.37175195485,,
18/05/2021,43538.02,45799.29,42250.02,42849.78,42140.50019223391,42140.50019223391,,
19/05/2021,42849.78,43584.9,30000,36690.09,42086.26725499775,42086.26725499775,,
20/05/2021,36671.23,42451.67,34850,40526.64,42070.74857584354,42070.74857584354,,
21/05/2021,40525.39,42200,33488,37252.01,42022.800928322715,42022.800928322715,,
22/05/2021,37263.35,38829,35200.62,37449.73,41977.29773500607,41977.29773500607,,
23/05/2021,37458.51,38270.64,31111.01,34655.25,41904.441538637846,41904.441538637846,,
24/05/2021,34681.44,39920,34031,38796.29,41873.51465765638,41873.51465765638,,
25/05/2021,38810.99,39791.77,36419.62,38324.72,41838.20326802796,41838.20326802796,,
26/05/2021,38324.72,40841,37800.44,39241.91,41812.369504166985,41812.369504166985,,
27/05/2021,39241.92,40411.14,37134.27,38529.98,41779.70891208572,41779.70891208572,,
28/05/2021,38529.99,38877.83,34684,35663.49,41718.851012462976,41718.851012462976,,
29/05/2021,35661.79,37338.58,33632.76,34605.15,41648.067917811604,41648.067917811604,,
30/05/2021,34605.15,36488,33379,35641.27,41588.29878430104,41588.29878430104,,
31/05/2021,35641.26,37499,34153.84,37253.81,41545.169542666205,41545.169542666205,,
01/06/2021,37253.82,37894.81,35666,36693.09,41496.890144231715,41496.890144231715,,
02/06/2021,36694.85,38225,35920,37568.68,41457.803476129906,41457.803476129906,,
03/06/2021,37568.68,39476,37170,39246.79,41435.803342039064,41435.803342039064,,
04/06/2021,39246.78,39289.07,35555.15,36829,41389.96450281479,41389.96450281479,,
05/06/2021,36829.15,37925,34800,35513.2,41331.489234130066,41331.489234130066,,
06/06/2021,35516.07,36480,35222,35796.31,41276.41282384021,41276.41282384021,,
07/06/2021,35796.31,36900,33300,33552.79,41199.56085544379,41199.56085544379,,
08/06/2021,33556.96,34068.01,31000,33380.81,41121.76233946923,41121.76233946923,,
09/06/2021,33380.8,37534.79,32396.82,37388.05,41084.61097290734,41084.61097290734,,
10/06/2021,37388.05,38491,35782,36675.72,41040.74141098787,41040.74141098787,,
11/06/2021,36677.83,37680.4,35936.77,37331.98,41003.838312371074,41003.838312371074,,
12/06/2021,37331.98,37463.63,34600.36,35546.11,40949.53255801912,40949.53255801912,,
13/06/2021,35546.12,39380,34757,39020.57,40930.3389,40930.3389,,
14/06/2021,39020.56,41064.05,38730,40516.29,40926.219011165944,40926.219011165944,,
15/06/2021,40516.28,41330,39506.4,40144.04,40918.43613543295,40918.43613543295,,
16/06/2021,40143.8,40527.14,38116.01,38349.01,40892.869706224665,40892.869706224665,,
17/06/2021,38349,39559.88,37365,38092.97,40865.01000765526,40865.01000765526,,
18/06/2021,38092.97,38202.84,35129.29,35819.84,40814.809311061676,40814.809311061676,,
19/06/2021,35820.48,36457,34803.52,35483.72,40761.763646274994,40761.763646274994,,
20/06/2021,35483.72,36137.72,33336,35600.16,40710.40440601355,40710.40440601355,,
21/06/2021,35600.17,35750,31251.23,31608.93,40619.84247162536,40619.84247162536,,
22/06/2021,31614.12,33298.78,28805,32509.56,40539.14314354948,40539.14314354948,,
23/06/2021,32509.56,34881,31683,33678.07,40470.87375903655,40470.87375903655,,
24/06/2021,33675.07,35298,32286.57,34663.09,40413.084865911806,40413.084865911806,,
25/06/2021,34663.08,35500,31275,31584.45,40325.23775281815,40325.23775281815,,
26/06/2021,31576.09,32730,30151,32283.65,40245.22195428265,40245.22195428265,,
27/06/2021,32283.65,34749,31973.45,34700.34,40190.04899951367,40190.04899951367,,
28/06/2021,34702.49,35297.71,33862.72,34494.89,40133.380750762284,40133.380750762284,,
29/06/2021,34494.89,36600,34225.43,35911.73,40091.37427563032,40091.37427563032,,
30/06/2021,35911.72,36100,34017.55,35045,40041.16159627081,40041.16159627081,,
01/07/2021,35045,35057.57,32711,33504.69,39976.122077899956,39976.122077899956,,
02/07/2021,33502.33,33977.04,32699,33786.55,39914.5343,39914.5343,,
03/07/2021,33786.54,34945.61,33316.73,34669.13,39862.34121845786,39862.34121845786,,
04/07/2021,34669.12,35967.85,34357.15,35286.51,39816.81055956773,39816.81055956773,,
05/07/2021,35288.13,35293.78,33125.55,33690.14,39755.848663452634,39755.848663452634,,
06/07/2021,33690.15,35118.88,33532,34220.01,39700.765691676985,39700.765691676985,,
07/07/2021,34220.02,35059.09,33777.77,33862.12,39642.66971464537,39642.66971464537,,
08/07/2021,33862.11,33929.64,32077,32875.71,39575.33678216134,39575.33678216134,,
09/07/2021,32875.71,34100,32261.07,33815.81,39518.028057960735,39518.028057960735,,
10/07/2021,33815.81,34262,33004.78,33502.87,39458.17573897605,39458.17573897605,,
11/07/2021,33502.87,34666,33306.47,34258.99,39406.442547543455,39406.442547543455,,
12/07/2021,34259,34678.43,32658.34,33086.63,39343.558840602724,39343.558840602724,,
13/07/2021,33086.94,33340,32202.25,32729.77,39277.749996417624,39277.749996417624,,
14/07/2021,32729.12,33114.03,31550,32820.02,39213.493976552774,39213.493976552774,,
15/07/2021,32820.03,33185.25,31133,31880,39140.52388723384,39140.52388723384,,
16/07/2021,31874.49,32249.18,31020,31383.87,39063.34325153997,39063.34325153997,,
17/07/2021,31383.86,31955.92,31164.31,31520.07,38988.28580625101,38988.28580625101,,
18/07/2021,31520.07,32435,31108.97,31778.56,38916.54724101468,38916.54724101468,,
19/07/2021,31778.57,31899,30407.44,30839.65,38836.18010428817,38836.18010428817,,
20/07/2021,30839.65,31063.07,29278,29790.35,38746.17184454401,38746.17184454401,,
21/07/2021,29790.34,32858,29482.61,32144.51,38680.48366698636,38680.48366698636,,
22/07/2021,32144.51,32591.35,31708,32287.83,38616.87517278749,38616.87517278749,,
23/07/2021,32287.58,33650,31924.32,33634.09,38567.295220819455,38567.295220819455,,
24/07/2021,33634.1,34500,33401.14,34258.14,38524.418054443144,38524.418054443144,,
25/07/2021,34261.51,35398,33851.12,35381.02,38493.14046186162,38493.14046186162,,
26/07/2021,35381.02,40550,35205.78,37237.6,38480.64752,38480.64752,,
27/07/2021,37241.33,39542.61,36383,39457.87,38490.37112868944,38490.37112868944,,
28/07/2021,39456.61,40900,38772,40019.56,38505.58693835422,38505.58693835422,,
29/07/2021,40019.57,40640,39200,40016.48,38520.62070016164,38520.62070016164,,
30/07/2021,40018.49,42316.71,38313.23,42206.37,38557.294822548094,38557.294822548094,,
31/07/2021,42206.36,42448,41000.15,41461.83,38586.195670084926,38586.195670084926,,
01/08/2021,41461.84,42599,39422.01,39845.44,38598.72546441244,38598.72546441244,,
02/08/2021,39850.27,40480.01,38690,39147.82,38604.189091632215,38604.189091632215,,
03/08/2021,39146.86,39780,37642.03,38207.05,38600.23745887966,38600.23745887966,,
04/08/2021,38207.04,39969.66,37508.56,39723.18,38611.411016502745,38611.411016502745,,
05/08/2021,39723.17,41350,37332.7,40862.46,38633.809513850974,38633.809513850974,,
06/08/2021,40862.46,43392.43,39853.86,42836.87,38675.63101122559,38675.63101122559,,
07/08/2021,42836.87,44700,42446.41,44572.54,38734.30672255668,38734.30672255668,,
08/08/2021,44572.54,45310,43261,43794.37,38784.655610889444,38784.655610889444,,
09/08/2021,43794.36,46454.15,42779,46253.4,38858.97147545771,38858.97147545771,,
10/08/2021,46248.87,46700,44589.46,45584.99,38925.89703291584,38925.89703291584,,
11/08/2021,45585,46743.47,45341.14,45511,38991.42044552364,38991.42044552364,,
12/08/2021,45510.67,46218.12,43770,44399,39045.227207259726,39045.227207259726,,
13/08/2021,44400.06,47886,44217.39,47800,39132.33937435167,39132.33937435167,,
14/08/2021,47799.99,48144,45971.03,47068.51,39211.30624624867,39211.30624624867,,
15/08/2021,47068.5,47372.27,45500,46973.82,39288.545189072065,39288.545189072065,,
16/08/2021,46973.82,48053.83,45660,45901.29,39354.34364,39354.34364,,
17/08/2021,45901.3,47160,44376,44695.95,39407.49395689322,39407.49395689322,,
18/08/2021,44695.95,46000,44203.28,44705.29,39460.20834538184,39460.20834538184,,
19/08/2021,44699.37,47033,43927.7,46760.62,39532.84925736809,39532.84925736809,,
20/08/2021,46760.62,49382.99,46622.99,49322.47,39630.25841898632,39630.25841898632,,
21/08/2021,49322.47,49757.04,48222,48821.87,39721.71724068795,39721.71724068795,,
22/08/2021,48821.88,49500,48050,49239.22,39816.41876,39816.41876,,
23/08/2021,49239.22,50500,49029,49488.85,39912.66185758975,39912.66185758975,,
24/08/2021,49488.85,49860,47600,47674.01,39989.88920229035,39989.88920229035,,
25/08/2021,47674.01,49264.3,47126.28,48973.32,40079.276573411844,40079.276573411844,,
26/08/2021,48973.32,49352.84,46250,46843.87,40146.58596074108,40146.58596074108,,
27/08/2021,46843.86,49149.93,46348,49069.9,40235.37515516157,40235.37515516157,,
28/08/2021,49069.9,49299,48346.88,48895.35,40321.54405909031,40321.54405909031,,
29/08/2021,48895.35,49632.27,47762.54,48767.83,40405.58670526851,40405.58670526851,,
30/08/2021,48767.84,48888.61,46853,46982.91,40471.032708201164,40471.032708201164,,
31/08/2021,46982.91,48246.11,46700,47100.89,40537.00144,40537.00144,,
01/09/2021,47100.89,49156,46512,48810.52,40619.32500525914,40619.32500525914,,
02/09/2021,48810.51,50450.13,48584.06,49246.64,40705.16893555507,40705.16893555507,,
03/09/2021,49246.63,51000,48316.84,49999.14,40797.64626,40797.64626,,
04/09/2021,49998,50535.69,49370,49915.64,40888.37256545423,40888.37256545423,,
05/09/2021,49917.54,51900,49450,51756.88,40996.516918036774,40996.516918036774,,
06/09/2021,51756.88,52780,50969.33,52663.9,41112.61028203641,41112.61028203641,,
07/09/2021,52666.2,52920,42843.05,46863.73,41169.83535385694,41169.83535385694,,
08/09/2021,46868.57,47340.99,44412.02,46048.31,41218.37739013697,41218.37739013697,,
09/09/2021,46048.31,47399.97,45513.08,46395.14,41269.88747,41269.88747,,
10/09/2021,46395.14,47033,44132.29,44850.91,41305.519530873346,41305.519530873346,,
11/09/2021,44842.2,45987.93,44722.22,45173.69,41344.008789272615,41344.008789272615,,
12/09/2021,45173.68,46460,44742.06,46025.24,41390.58820430473,41390.58820430473,,
13/09/2021,46025.23,46880,43370,44940.73,41425.91299829175,41425.91299829175,,
14/09/2021,44940.72,47250,44594.44,47111.52,41482.48620228885,41482.48620228885,,
15/09/2021,47103.28,48500,46682.32,48121.41,41548.54514554966,41548.54514554966,,
16/09/2021,48121.4,48557,47021.1,47737.82,41610.12996997205,41610.12996997205,,
17/09/2021,47737.81,48150,46699.56,47299.98,41666.74539315641,41666.74539315641,,
18/09/2021,47299.98,48843.2,47035.56,48292.74,41732.675687751864,41732.675687751864,,
19/09/2021,48292.75,48372.83,46829.18,47241.75,41787.49234757523,41787.49234757523,,
20/09/2021,47241.75,47347.25,42500,43015.62,41799.71252322125,41799.71252322125,,
21/09/2021,43016.64,43639,39600,40734.38,41789.11219960711,41789.11219960711,,
22/09/2021,40734.09,44000.55,40565.39,43543.61,41806.56988916326,41806.56988916326,,
23/09/2021,43546.37,44978,43069.09,44865.26,41837.004616634265,41837.004616634265,,
24/09/2021,44865.26,45200,40675,42810.57,41846.69183,41846.69183,,
25/09/2021,42810.58,42966.84,41646.28,42670.64,41854.89032358935,41854.89032358935,,
26/09/2021,42670.63,43950,40750,43160.9,41867.88544474767,41867.88544474767,,
27/09/2021,43160.9,44350,42098,42147.35,41870.66618659098,41870.66618659098,,
28/09/2021,42147.35,42787.38,40888,41026.54,41862.26692105276,41862.26692105276,,
29/09/2021,41025.01,42590,40753.88,41524.28,41858.903867111934,41858.903867111934,,
30/09/2021,41524.29,44141.37,41410.17,43824.1,41878.45805748893,41878.45805748893,,
01/10/2021,43820.01,48495,43283.03,48141.61,41940.777977314916,41940.777977314916,,
02/10/2021,48141.6,48336.59,47430.18,47634.9,41997.435907888896,41997.435907888896,,
03/10/2021,47634.89,49228.08,47088,48200.01,42059.15306303428,42059.15306303428,,
04/10/2021,48200.01,49536.12,46891,49224.94,42130.45442559115,42130.45442559115,,
05/10/2021,49224.93,51886.3,49022.4,51471.99,42223.40502832159,42223.40502832159,,
06/10/2021,51471.99,55750,50382.41,55315,42353.669654905454,42353.669654905454,,
07/10/2021,55315,55332.31,53357,53785.22,42467.41642450839,42467.41642450839,,
08/10/2021,53785.22,56100,53617.61,53951.43,42581.68521630432,42581.68521630432,,
09/10/2021,53955.67,55489,53661.67,54949.72,42704.750239027664,42704.750239027664,,
10/10/2021,54949.72,56561.31,54080,54659,42823.69799784331,42823.69799784331,,
11/10/2021,54659.01,57839.04,54415.06,57471.35,42969.44577895929,42969.44577895929,,
12/10/2021,57471.35,57680,53879,55996.93,43099.07248762636,43099.07248762636,,
13/10/2021,55996.91,57777,54167.19,57367,43241.04191561018,43241.04191561018,,
14/10/2021,57370.83,58532.54,56818.05,57347.94,43381.40906072848,43381.40906072848,,
15/10/2021,57347.94,62933,56850,61672.42,43563.40916957695,43563.40916957695,,
16/10/2021,61672.42,62378.42,60150,60875.57,43735.669476347335,43735.669476347335,,
17/10/2021,60875.57,61718.39,58963,61528.33,43912.71087459264,43912.71087459264,,
18/10/2021,61528.32,62695.78,59844.45,62009.84,44092.781811163855,44092.781811163855,,
19/10/2021,62005.6,64486,61322.22,64280.59,44293.655524485606,44293.655524485606,,
20/10/2021,64280.59,67000,63481.4,66001.41,44509.65308,44509.65308,,
21/10/2021,66001.4,66639.74,62000,62193.15,44685.60827467524,44685.60827467524,,
22/10/2021,62193.15,63732.39,60000,60688.22,44844.83824209141,44844.83824209141,,
23/10/2021,60688.23,61747.64,59562.15,61286.75,45008.43935411041,45008.43935411041,,
24/10/2021,61286.75,61500,59510.63,60852.22,45166.08891277597,45166.08891277597,,
25/10/2021,60852.22,63710.63,60650,63078.78,45344.32464498716,45344.32464498716,,
26/10/2021,63078.78,63293.48,59817.55,60328.81,45493.424001753454,45493.424001753454,,
27/10/2021,60328.81,61496,58000,58413.44,45621.98137487034,45621.98137487034,,
28/10/2021,58413.44,62499,57820,60575.89,45770.776485568145,45770.776485568145,,
29/10/2021,60575.9,62980,60174.81,62253.71,45934.78577426896,45934.78577426896,,
30/10/2021,62253.7,62359.25,60673,61859.19,46093.237557609566,46093.237557609566,,
31/10/2021,61859.19,62405.3,59945.36,61299.8,46244.546636638326,46244.546636638326,,
01/11/2021,61299.81,62437.74,59405,60911.11,46390.48259050262,46390.48259050262,,
02/11/2021,60911.12,64270,60624.68,63219.99,46557.94037567175,46557.94037567175,,
03/11/2021,63220.57,63500,60382.76,62896.48,46720.512909247154,46720.512909247154,,
04/11/2021,62896.49,63086.31,60677.01,61395.01,46866.52780567256,46866.52780567256,,
05/11/2021,61395.01,62595.72,60721,60937.12,47006.53369815343,47006.53369815343,,
06/11/2021,60940.18,61560.49,60050,61470.61,47150.45485538573,47150.45485538573,,
07/11/2021,61470.62,63286.35,61322.78,63273.59,47310.884060804776,47310.884060804776,,
08/11/2021,63273.58,67789,63273.58,67525.83,47512.027801493285,47512.027801493285,,
09/11/2021,67525.82,68524.25,66222.4,66947.66,47705.41718,47705.41718,,
10/11/2021,66947.67,69000,62822.9,64882.43,47876.332727084366,47876.332727084366,,
11/11/2021,64882.42,65600.07,64100,64774.26,48044.47130691437,48044.47130691437,,
12/11/2021,64774.25,65450.7,62278,64122.23,48204.44900535303,48204.44900535303,,
13/11/2021,64122.22,65000,63360.22,64380,48365.399761518674,48365.399761518674,,
14/11/2021,64380.01,65550.51,63576.27,65519.1,48536.08334598118,48536.08334598118,,
15/11/2021,65519.11,66401.82,63400,63606.74,48686.04012860823,48686.04012860823,,
16/11/2021,63606.73,63617.31,58574.07,60058.87,48799.20261489073,48799.20261489073,,
17/11/2021,60058.87,60840.23,58373,60344.87,48914.08487742913,48914.08487742913,,
18/11/2021,60344.86,60976,56474.26,56891.62,48993.46333636018,48993.46333636018,,
19/11/2021,56891.62,58320,55600,58052.24,49083.60041759043,49083.60041759043,,
20/11/2021,58057.1,59845,57353,59707.51,49189.31096069898,49189.31096069898,,
21/11/2021,59707.52,60029.76,58486.65,58622.02,49283.168762085064,49283.168762085064,,
22/11/2021,58617.7,59444,55610,56247.18,49352.46240624342,49352.46240624342,,
23/11/2021,56243.83,58009.99,55317,57541.27,49433.94307881811,49433.94307881811,,
24/11/2021,57541.26,57735,55837,57138.29,49510.60324718808,49510.60324718808,,
25/11/2021,57138.29,59398.9,57000,58960.36,49604.63067756432,49604.63067756432,,
26/11/2021,58960.37,59150,53500,53726.53,49645.64460117064,49645.64460117064,,
27/11/2021,53723.72,55280,53610,54721.03,49696.14594842268,49696.14594842268,,
28/11/2021,54716.47,57445.05,53256.64,57274.88,49771.55624,49771.55624,,
29/11/2021,57274.89,58865.97,56666.67,57776.25,49851.20493,49851.20493,,
30/11/2021,57776.25,59176.99,55875.55,56950.56,49921.84528058623,49921.84528058623,,
01/12/2021,56950.56,59053.55,56458.01,57184.07,49994.10622306796,49994.10622306796,,
02/12/2021,57184.07,57375.47,55777.77,56480.34,50058.64586263942,50058.64586263942,,
03/12/2021,56484.26,57600,51680,53601.05,50093.89366500122,50093.89366500122,,
04/12/2021,53601.05,53859.1,42000.3,49152.47,50084.526265349465,50084.526265349465,,
05/12/2021,49152.46,49699.05,47727.21,49396.33,50077.678541316134,50077.678541316134,,
06/12/2021,49396.32,50891.11,47100,50441.92,50081.30283443737,50081.30283443737,,
07/12/2021,50441.91,51936.33,50039.74,50588.95,50086.35405001511,50086.35405001511,,
08/12/2021,50588.95,51200,48600,50471.19,50090.18326344779,50090.18326344779,,
09/12/2021,50471.19,50797.76,47320,47545.59,50064.86392749308,50064.86392749308,,
10/12/2021,47535.9,50125,46852,47140.54,50035.76617697076,50035.76617697076,,
11/12/2021,47140.54,49485.71,46751,49389.99,50029.340543369064,50029.340543369064,,
12/12/2021,49389.99,50777,48638,50053.9,50029.58491607186,50029.58491607186,,
13/12/2021,50053.9,50189.97,45672.75,46702.75,49996.48208108607,49996.48208108607,,
14/12/2021,46702.76,48700.41,46290,48343.28,49980.032309134964,49980.032309134964,,
